Manufacturer;Name;Id16;Id8;Internal;Algo;AlgoVar;BusWidth;SupportsSectorErase;SupportsChipErase;ZeroProgram;SupportsSoftLock;SoftLockAreaType(0:Sector,1:Chip);SoftUnlockAreaType;SupportsHardLock;HardLockAreaType;SupportsHardUnlock;HardUnlockAreaType;SoftLockResetState(0:Remember,1:ON,2:OFF);SupportsSecure;SupportsUnsecure;Sectors
Spansion;MB9AF314M internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[1];"
Spansion;MB9AF314N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[1];"
Spansion;MB9AF315M internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[2];"
Spansion;MB9AF315N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[2];"
Spansion;MB9AF316M internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[3];"
Spansion;MB9AF316N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[3];"
Spansion;MB9AF341L internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AF341LA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AF341M internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AF341MA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AF341N internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AF341NA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AF342L internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AF342LA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AF342M internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AF342MA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AF342N internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AF342NA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AF344L internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AF344LA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AF344M internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AF344MA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AF344N internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AF344NA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AFA31L internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[1];F000[1];"
Spansion;MB9AFA31LA internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[1];F000[1];"
Spansion;MB9AFA31M internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[1];F000[1];"
Spansion;MB9AFA31N internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[1];F000[1];"
Spansion;MB9AFA32L internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[1];F000[1];10000[1];"
Spansion;MB9AFA32LA internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[1];F000[1];10000[1];"
Spansion;MB9AFA32M internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[1];F000[1];10000[1];"
Spansion;MB9AFA32N internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[1];F000[1];10000[1];"
Spansion;MB9AFA41L internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AFA41LA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AFA41M internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AFA41MA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AFA41N internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AFA41NA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AFA42L internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AFA42LA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AFA42M internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AFA42MA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AFA42N internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AFA42NA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AFA44L internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AFA44LA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AFA44M internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AFA44MA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AFA44N internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AFA44NA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AFB41L internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AFB41LA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AFB41M internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AFB41MA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AFB41N internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AFB41NA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9AFB42L internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AFB42LA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AFB42M internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AFB42MA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AFB42N internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AFB42NA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9AFB44L internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AFB44LA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AFB44M internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AFB44MA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AFB44N internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9AFB44NA internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9BF104N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[1];"
Spansion;MB9BF104R internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[1];"
Spansion;MB9BF105N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[2];"
Spansion;MB9BF105R internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[2];"
Spansion;MB9BF106N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[3];"
Spansion;MB9BF106R internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[3];"
Spansion;MB9BF112N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1]; 2000[4], 200C0000;"
Spansion;MB9BF112R internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1]; 2000[4], 200C0000;"
Spansion;MB9BF114N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[1]; 2000[4], 200C0000;"
Spansion;MB9BF114R internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[1]; 2000[4], 200C0000;"
Spansion;MB9BF115N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[2]; 2000[4], 200C0000;"
Spansion;MB9BF115R internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[2]; 2000[4], 200C0000;"
Spansion;MB9BF116N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[3]; 2000[4], 200C0000;"
Spansion;MB9BF116R internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[3]; 2000[4], 200C0000;"
Spansion;MB9BF116S internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[3];"
Spansion;MB9BF116T internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[3];"
Spansion;MB9BF117S internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[5];"
Spansion;MB9BF117T internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[5];"
Spansion;MB9BF118S internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[7];"
Spansion;MB9BF118T internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[7];"
Spansion;MB9BF121K internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9BF121L internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9BF121M internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9BF122K internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9BF122L internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9BF122M internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9BF124K internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9BF124L internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9BF124M internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9BF128S internal;0;0;1;40;3;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 10000[15]; 2000[8], 00508000;"
Spansion;MB9BF128T internal;0;0;1;40;3;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 10000[15]; 2000[8], 00508000;"
Spansion;MB9BF129S internal;0;0;1;40;3;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 10000[23]; 2000[8], 00508000;"
Spansion;MB9BF129T internal;0;0;1;40;3;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 10000[23]; 2000[8], 00508000;"
Spansion;MB9BF164K internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF164L internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF165K internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF165L internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF166K internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF166L internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF166M internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF166N internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF166R internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF167M internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[11]; 2000[4], 200C0000;"
Spansion;MB9BF167N internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[11]; 2000[4], 200C0000;"
Spansion;MB9BF167R internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[11]; 2000[4], 200C0000;"
Spansion;MB9BF168M internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[15]; 2000[4], 200C0000;"
Spansion;MB9BF168N internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[15]; 2000[4], 200C0000;"
Spansion;MB9BF168R internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[15]; 2000[4], 200C0000;"
Spansion;MB9BF216S internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[3];"
Spansion;MB9BF216T internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[3];"
Spansion;MB9BF217S internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[5];"
Spansion;MB9BF217T internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[5];"
Spansion;MB9BF218S internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[7];"
Spansion;MB9BF218T internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[7];"
Spansion;MB9BF304N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[1];"
Spansion;MB9BF304R internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[1];"
Spansion;MB9BF305N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[2];"
Spansion;MB9BF305R internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[2];"
Spansion;MB9BF306N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[3];"
Spansion;MB9BF306R internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[3];"
Spansion;MB9BF316S internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[3];"
Spansion;MB9BF316T internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[3];"
Spansion;MB9BF317S internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[5];"
Spansion;MB9BF317T internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[5];"
Spansion;MB9BF318S internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[7];"
Spansion;MB9BF318T internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[7];"
Spansion;MB9BF321K internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9BF321L internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9BF321M internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 2000[4], 200000;"
Spansion;MB9BF322K internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9BF322L internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9BF322M internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[1]; 2000[4], 200000;"
Spansion;MB9BF324K internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9BF324L internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9BF324M internal;0;0;1;40;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1];10000[3]; 2000[4], 200000;"
Spansion;MB9BF328S internal;0;0;1;40;3;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 10000[15]; 2000[8], 00508000;"
Spansion;MB9BF328T internal;0;0;1;40;3;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 10000[15]; 2000[8], 00508000;"
Spansion;MB9BF329S internal;0;0;1;40;3;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 10000[23]; 2000[8], 00508000;"
Spansion;MB9BF329T internal;0;0;1;40;3;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[2];C000[1]; 10000[23]; 2000[8], 00508000;"
Spansion;MB9BF364K internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF364L internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF365K internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF365L internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF366K internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF366L internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF366M internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF366N internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF366R internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[7]; 2000[4], 200C0000;"
Spansion;MB9BF367M internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[11]; 2000[4], 200C0000;"
Spansion;MB9BF367N internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[11]; 2000[4], 200C0000;"
Spansion;MB9BF367R internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[11]; 2000[4], 200C0000;"
Spansion;MB9BF368M internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[15]; 2000[4], 200C0000;"
Spansion;MB9BF368N internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[15]; 2000[4], 200C0000;"
Spansion;MB9BF368R internal;0;0;1;40;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[4];8000[1];10000[15]; 2000[4], 200C0000;"
Spansion;MB9BF404N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[1];"
Spansion;MB9BF404R internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[1];"
Spansion;MB9BF405N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[2];"
Spansion;MB9BF405R internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[2];"
Spansion;MB9BF406N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[3];"
Spansion;MB9BF406R internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[3];"
Spansion;MB9BF412N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1]; 2000[4], 200C0000;"
Spansion;MB9BF412R internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1]; 2000[4], 200C0000;"
Spansion;MB9BF414N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[1]; 2000[4], 200C0000;"
Spansion;MB9BF414R internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[1]; 2000[4], 200C0000;"
Spansion;MB9BF415N internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[2]; 2000[4], 200C0000;"
Spansion;MB9BF415R internal;0;0;1;40;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000[2];18000[1];20000[2]; 2000[4], 200C0000;"
